FIPS code;GeoName;State;2001 Real GDP (thousands of chained 2012 dollars) ;2002 Real GDP (thousands of chained 2012 dollars) ;2003 Real GDP (thousands of chained 2012 dollars) ;2004 Real GDP (thousands of chained 2012 dollars) ;2005 Real GDP (thousands of chained 2012 dollars) ;2006 Real GDP (thousands of chained 2012 dollars) ;2007 Real GDP (thousands of chained 2012 dollars) ;2008 Real GDP (thousands of chained 2012 dollars) ;2009 Real GDP (thousands of chained 2012 dollars) ;2010 Real GDP (thousands of chained 2012 dollars) ;2011 Real GDP (thousands of chained 2012 dollars) ;2012 Real GDP (thousands of chained 2012 dollars) ;2013 Real GDP (thousands of chained 2012 dollars) ;2014 Real GDP (thousands of chained 2012 dollars) ;2015 Real GDP (thousands of chained 2012 dollars) ;2016 Real GDP (thousands of chained 2012 dollars) ;2017 Real GDP (thousands of chained 2012 dollars) ;2018 Real GDP (thousands of chained 2012 dollars) ;2019 Real GDP (thousands of chained 2012 dollars) ;2020 Real GDP (thousands of chained 2012 dollars) ;2021 Real GDP (thousands of chained 2012 dollars) ;2001 Chain-type quantity indexes for real GDP ;2002 Chain-type quantity indexes for real GDP ;2003 Chain-type quantity indexes for real GDP ;2004 Chain-type quantity indexes for real GDP ;2005 Chain-type quantity indexes for real GDP ;2006 Chain-type quantity indexes for real GDP ;2007 Chain-type quantity indexes for real GDP ;2008 Chain-type quantity indexes for real GDP ;2009 Chain-type quantity indexes for real GDP ;2010 Chain-type quantity indexes for real GDP ;2011 Chain-type quantity indexes for real GDP ;2012 Chain-type quantity indexes for real GDP ;2013 Chain-type quantity indexes for real GDP ;2014 Chain-type quantity indexes for real GDP ;2015 Chain-type quantity indexes for real GDP ;2016 Chain-type quantity indexes for real GDP ;2017 Chain-type quantity indexes for real GDP ;2018 Chain-type quantity indexes for real GDP ;2019 Chain-type quantity indexes for real GDP ;2020 Chain-type quantity indexes for real GDP ;2021 Chain-type quantity indexes for real GDP ;2001 Chain-type quantity indexes for real GDP ;2002 Chain-type quantity indexes for real GDP ;2003 Chain-type quantity indexes for real GDP ;2004 Chain-type quantity indexes for real GDP ;2005 Chain-type quantity indexes for real GDP ;2006 Chain-type quantity indexes for real GDP ;2007 Chain-type quantity indexes for real GDP ;2008 Chain-type quantity indexes for real GDP ;2009 Chain-type quantity indexes for real GDP ;2010 Chain-type quantity indexes for real GDP ;2011 Chain-type quantity indexes for real GDP ;2012 Chain-type quantity indexes for real GDP ;2013 Chain-type quantity indexes for real GDP ;2014 Chain-type quantity indexes for real GDP ;2015 Chain-type quantity indexes for real GDP ;2016 Chain-type quantity indexes for real GDP ;2017 Chain-type quantity indexes for real GDP ;2018 Chain-type quantity indexes for real GDP ;2019 Chain-type quantity indexes for real GDP ;2020 Chain-type quantity indexes for real GDP ;2021 Chain-type quantity indexes for real GDP 
28031;Covington County;Mississippi;432655.0;432002.0;423397.0;462117.0;462067.0;464474.0;463518.0;491130.0;459071.0;423791.0;399582.0;439663.0;492521.0;537310.0;572527.0;545287.0;595153.0;603665.0;559014.0;558665.0;650430.0;98.406;98.257;96.3;105.107;105.096;105.643;105.426;111.706;104.414;96.39;90.884;100.0;112.022;122.21;130.22;124.024;135.366;137.302;127.146;127.067;147.938;98.406;98.257;96.3;105.107;105.096;105.643;105.426;111.706;104.414;96.39;90.884;100.0;112.022;122.21;130.22;124.024;135.366;137.302;127.146;127.067;147.938
28033;DeSoto County;Mississippi;3017218.0;3193484.0;3397120.0;3648513.0;4039552.0;4255039.0;4002573.0;4038361.0;3986365.0;4131686.0;4246184.0;4382724.0;4456402.0;4604228.0;4825453.0;5120150.0;5199543.0;5252415.0;5357214.0;5497268.0;5774897.0;68.843;72.865;77.512;83.248;92.17;97.087;91.326;92.143;90.956;94.272;96.885;100.0;101.681;105.054;110.102;116.826;118.637;119.844;122.235;125.43;131.765;68.843;72.865;77.512;83.248;92.17;97.087;91.326;92.143;90.956;94.272;96.885;100.0;101.681;105.054;110.102;116.826;118.637;119.844;122.235;125.43;131.765
28035;Forrest County;Mississippi;2685777.0;2770982.0;2891719.0;2970530.0;3151382.0;3300369.0;3194848.0;3289882.0;3303674.0;3377796.0;3371487.0;3459811.0;3407200.0;3342804.0;3321313.0;3264165.0;3286511.0;3254491.0;3204799.0;3172342.0;3277458.0;77.628;80.091;83.58;85.858;91.085;95.392;92.342;95.088;95.487;97.629;97.447;100.0;98.479;96.618;95.997;94.345;94.991;94.066;92.629;91.691;94.729;77.628;80.091;83.58;85.858;91.085;95.392;92.342;95.088;95.487;97.629;97.447;100.0;98.479;96.618;95.997;94.345;94.991;94.066;92.629;91.691;94.729
28037;Franklin County;Mississippi;129856.0;136156.0;137343.0;136721.0;143052.0;148538.0;129862.0;142162.0;154626.0;167282.0;169188.0;174322.0;164629.0;157968.0;161483.0;165114.0;164475.0;166606.0;170385.0;172122.0;171834.0;74.492;78.106;78.787;78.43;82.062;85.209;74.495;81.551;88.701;95.962;97.055;100.0;94.44;90.618;92.635;94.718;94.351;95.574;97.741;98.738;98.573;74.492;78.106;78.787;78.43;82.062;85.209;74.495;81.551;88.701;95.962;97.055;100.0;94.44;90.618;92.635;94.718;94.351;95.574;97.741;98.738;98.573
28039;George County;Mississippi;276251.0;303956.0;325882.0;320979.0;356827.0;349463.0;337362.0;408727.0;375526.0;350313.0;350241.0;371891.0;384426.0;449836.0;415336.0;397172.0;403376.0;412441.0;426853.0;441448.0;455626.0;74.283;81.732;87.628;86.31;95.949;93.969;90.715;109.905;100.977;94.198;94.178;100.0;103.371;120.959;111.682;106.798;108.466;110.904;114.779;118.704;122.516;74.283;81.732;87.628;86.31;95.949;93.969;90.715;109.905;100.977;94.198;94.178;100.0;103.371;120.959;111.682;106.798;108.466;110.904;114.779;118.704;122.516
28041;Greene County;Mississippi;137876.0;148036.0;159672.0;161382.0;165833.0;181839.0;161307.0;168799.0;166039.0;164244.0;159825.0;152933.0;160106.0;155234.0;154460.0;146878.0;145585.0;147537.0;139260.0;137758.0;138269.0;90.154;96.798;104.407;105.525;108.435;118.901;105.476;110.374;108.57;107.396;104.506;100.0;104.69;101.504;100.999;96.041;95.195;96.472;91.06;90.077;90.412;90.154;96.798;104.407;105.525;108.435;118.901;105.476;110.374;108.57;107.396;104.506;100.0;104.69;101.504;100.999;96.041;95.195;96.472;91.06;90.077;90.412
28043;Grenada County;Mississippi;714540.0;745431.0;794784.0;826956.0;804505.0;840099.0;786629.0;748707.0;688079.0;836738.0;833960.0;817384.0;798306.0;793666.0;819705.0;826970.0;791628.0;833067.0;834209.0;817446.0;854677.0;87.418;91.197;97.235;101.171;98.424;102.779;96.237;91.598;84.181;102.368;102.028;100.0;97.666;97.098;100.284;101.173;96.849;101.919;102.058;100.008;104.562;87.418;91.197;97.235;101.171;98.424;102.779;96.237;91.598;84.181;102.368;102.028;100.0;97.666;97.098;100.284;101.173;96.849;101.919;102.058;100.008;104.562
28045;Hancock County;Mississippi;1239236.0;1307735.0;1339144.0;1359747.0;1411949.0;1439189.0;2588472.0;1940671.0;1819681.0;1825223.0;1533022.0;1502260.0;1441802.0;1405535.0;1346166.0;1333245.0;1304290.0;1318191.0;1381616.0;1471193.0;1564707.0;82.491;87.051;89.142;90.513;93.988;95.802;172.305;129.183;121.13;121.499;102.048;100.0;95.976;93.561;89.609;88.749;86.822;87.747;91.969;97.932;104.157;82.491;87.051;89.142;90.513;93.988;95.802;172.305;129.183;121.13;121.499;102.048;100.0;95.976;93.561;89.609;88.749;86.822;87.747;91.969;97.932;104.157
28047;Harrison County;Mississippi;7898908.0;8092598.0;8402300.0;8507127.0;8541769.0;8413657.0;9860530.0;9452717.0;8970586.0;8614757.0;8235558.0;8024483.0;7939989.0;7852004.0;7561424.0;7584033.0;7741259.0;7662966.0;7789240.0;7715888.0;8137581.0;98.435;100.849;104.708;106.015;106.446;104.85;122.881;117.798;111.79;107.356;102.63;100.0;98.947;97.851;94.229;94.511;96.471;95.495;97.068;96.154;101.409;98.435;100.849;104.708;106.015;106.446;104.85;122.881;117.798;111.79;107.356;102.63;100.0;98.947;97.851;94.229;94.511;96.471;95.495;97.068;96.154;101.409
28049;Hinds County;Mississippi;12238404.0;12443306.0;12400102.0;12458394.0;12477757.0;12428469.0;11969942.0;12078630.0;11699649.0;11669801.0;11535820.0;11393305.0;11341866.0;11206517.0;11234831.0;11176808.0;11031134.0;10883045.0;10877275.0;10661146.0;10686753.0;107.418;109.216;108.837;109.348;109.518;109.086;105.061;106.015;102.689;102.427;101.251;100.0;99.549;98.361;98.609;98.1;96.821;95.521;95.471;93.574;93.799;107.418;109.216;108.837;109.348;109.518;109.086;105.061;106.015;102.689;102.427;101.251;100.0;99.549;98.361;98.609;98.1;96.821;95.521;95.471;93.574;93.799
28051;Holmes County;Mississippi;258108.0;249412.0;280950.0;294320.0;311907.0;321522.0;317575.0;293718.0;283046.0;308036.0;335016.0;279814.0;314315.0;264550.0;261998.0;254229.0;252593.0;256590.0;244538.0;243213.0;244599.0;92.243;89.135;100.406;105.184;111.47;114.906;113.495;104.969;101.155;110.086;119.728;100.0;112.33;94.545;93.633;90.856;90.272;91.7;87.393;86.919;87.415;92.243;89.135;100.406;105.184;111.47;114.906;113.495;104.969;101.155;110.086;119.728;100.0;112.33;94.545;93.633;90.856;90.272;91.7;87.393;86.919;87.415
28053;Humphreys County;Mississippi;255443.0;220769.0;247429.0;256432.0;226469.0;234457.0;225273.0;208887.0;196962.0;213891.0;241214.0;155351.0;198065.0;154811.0;150303.0;159670.0;158750.0;154302.0;164090.0;172878.0;165152.0;164.43;142.11;159.271;165.066;145.779;150.921;145.009;134.462;126.786;137.683;155.271;100.0;127.495;99.652;96.75;102.781;102.188;99.325;105.625;111.282;106.309;164.43;142.11;159.271;165.066;145.779;150.921;145.009;134.462;126.786;137.683;155.271;100.0;127.495;99.652;96.75;102.781;102.188;99.325;105.625;111.282;106.309
28055;Issaquena County;Mississippi;37482.0;18984.0;37486.0;34175.0;43490.0;35442.0;43943.0;17312.0;18793.0;19522.0;27988.0;28058.0;30622.0;11472.0;11148.0;12914.0;12959.0;12118.0;18741.0;24370.0;17801.0;133.585;67.661;133.599;121.801;154.999;126.317;156.613;61.699;66.978;69.577;99.751;100.0;109.137;40.885;39.732;46.025;46.185;43.189;66.794;86.856;63.442;133.585;67.661;133.599;121.801;154.999;126.317;156.613;61.699;66.978;69.577;99.751;100.0;109.137;40.885;39.732;46.025;46.185;43.189;66.794;86.856;63.442
28057;Itawamba County;Mississippi;408336.0;407771.0;402042.0;401029.0;433524.0;436109.0;466244.0;438263.0;412692.0;416538.0;450190.0;497352.0;491663.0;526814.0;533856.0;534821.0;521184.0;520057.0;512266.0;543473.0;544227.0;82.102;81.988;80.836;80.633;87.166;87.686;93.745;88.119;82.978;83.751;90.517;100.0;98.856;105.924;107.34;107.534;104.792;104.565;102.999;109.273;109.425;82.102;81.988;80.836;80.633;87.166;87.686;93.745;88.119;82.978;83.751;90.517;100.0;98.856;105.924;107.34;107.534;104.792;104.565;102.999;109.273;109.425
28059;Jackson County;Mississippi;5168855.0;4926660.0;5745422.0;5592154.0;6063625.0;6740779.0;8082701.0;7044746.0;6603293.0;6792531.0;6590938.0;7256840.0;5959452.0;7007965.0;6901194.0;7314353.0;7231687.0;6892502.0;6889426.0;7089912.0;7644424.0;71.227;67.89;79.173;77.06;83.557;92.889;111.38;97.077;90.994;93.602;90.824;100.0;82.122;96.57;95.099;100.793;99.653;94.979;94.937;97.7;105.341;71.227;67.89;79.173;77.06;83.557;92.889;111.38;97.077;90.994;93.602;90.824;100.0;82.122;96.57;95.099;100.793;99.653;94.979;94.937;97.7;105.341
28061;Jasper County;Mississippi;358237.0;372245.0;387837.0;410852.0;382899.0;411986.0;407787.0;459811.0;481099.0;531925.0;497005.0;554980.0;562545.0;547172.0;572529.0;542500.0;576881.0;588672.0;568740.0;551968.0;535500.0;64.549;67.074;69.883;74.03;68.993;74.234;73.478;82.852;86.688;95.846;89.554;100.0;101.363;98.593;103.162;97.751;103.946;106.071;102.479;99.457;96.49;64.549;67.074;69.883;74.03;68.993;74.234;73.478;82.852;86.688;95.846;89.554;100.0;101.363;98.593;103.162;97.751;103.946;106.071;102.479;99.457;96.49
28063;Jefferson County;Mississippi;138692.0;149732.0;150673.0;156231.0;134904.0;143430.0;142154.0;136134.0;151548.0;139464.0;125450.0;127661.0;147131.0;131601.0;130389.0;127002.0;110555.0;108508.0;104628.0;105899.0;104598.0;108.641;117.289;118.026;122.38;105.674;112.352;111.353;106.637;118.711;109.245;98.268;100.0;115.252;103.086;102.137;99.484;86.6;84.997;81.958;82.953;81.934;108.641;117.289;118.026;122.38;105.674;112.352;111.353;106.637;118.711;109.245;98.268;100.0;115.252;103.086;102.137;99.484;86.6;84.997;81.958;82.953;81.934
28065;Jefferson Davis County;Mississippi;211593.0;218980.0;218841.0;233009.0;219173.0;218211.0;203960.0;270165.0;239619.0;197240.0;182728.0;181360.0;197949.0;185887.0;195933.0;185925.0;191483.0;185554.0;173167.0;161886.0;164884.0;116.67;120.743;120.666;128.478;120.849;120.319;112.461;148.966;132.123;108.756;100.754;100.0;109.147;102.496;108.035;102.517;105.582;102.312;95.482;89.262;90.915;116.67;120.743;120.666;128.478;120.849;120.319;112.461;148.966;132.123;108.756;100.754;100.0;109.147;102.496;108.035;102.517;105.582;102.312;95.482;89.262;90.915
28067;Jones County;Mississippi;2091378.0;2099743.0;2168914.0;2230103.0;2341261.0;2579900.0;2659630.0;2957738.0;2682606.0;2568694.0;2428110.0;2585053.0;2632031.0;2700282.0;2723239.0;2533671.0;2507949.0;2481371.0;2407394.0;2268139.0;2349563.0;80.903;81.226;83.902;86.269;90.569;99.801;102.885;114.417;103.774;99.367;93.929;100.0;101.817;104.457;105.346;98.012;97.017;95.989;93.127;87.741;90.89;80.903;81.226;83.902;86.269;90.569;99.801;102.885;114.417;103.774;99.367;93.929;100.0;101.817;104.457;105.346;98.012;97.017;95.989;93.127;87.741;90.89
28069;Kemper County;Mississippi;151070.0;160060.0;162234.0;167319.0;178956.0;178499.0;159443.0;602318.0;502988.0;368697.0;238972.0;273798.0;426854.0;409101.0;423271.0;444397.0;380925.0;332094.0;316518.0;286158.0;258715.0;55.176;58.459;59.253;61.111;65.361;65.194;58.234;219.987;183.708;134.661;87.28;100.0;155.901;149.417;154.593;162.309;139.127;121.292;115.603;104.514;94.491;55.176;58.459;59.253;61.111;65.361;65.194;58.234;219.987;183.708;134.661;87.28;100.0;155.901;149.417;154.593;162.309;139.127;121.292;115.603;104.514;94.491
28071;Lafayette County;Mississippi;1217163.0;1264420.0;1290981.0;1313086.0;1429198.0;1526421.0;1521775.0;1591120.0;1501370.0;1482957.0;1514231.0;1605638.0;1655980.0;1704921.0;1733273.0;1822330.0;1839655.0;1904111.0;1908768.0;1864085.0;1968855.0;75.806;78.749;80.403;81.78;89.011;95.066;94.777;99.096;93.506;92.359;94.307;100.0;103.135;106.183;107.949;113.496;114.575;118.589;118.879;116.096;122.621;75.806;78.749;80.403;81.78;89.011;95.066;94.777;99.096;93.506;92.359;94.307;100.0;103.135;106.183;107.949;113.496;114.575;118.589;118.879;116.096;122.621
28073;Lamar County;Mississippi;1036606.0;1112521.0;1172314.0;1222325.0;1265454.0;1419463.0;1403961.0;1456651.0;1398691.0;1481873.0;1469907.0;1455209.0;1496909.0;1479797.0;1544186.0;1529949.0;1533684.0;1516180.0;1552803.0;1563488.0;1658858.0;71.234;76.451;80.56;83.997;86.96;97.544;96.478;100.099;96.116;101.832;101.01;100.0;102.866;101.69;106.114;105.136;105.393;104.19;106.707;107.441;113.995;71.234;76.451;80.56;83.997;86.96;97.544;96.478;100.099;96.116;101.832;101.01;100.0;102.866;101.69;106.114;105.136;105.393;104.19;106.707;107.441;113.995
28075;Lauderdale County;Mississippi;2704378.0;2723178.0;2858820.0;2868436.0;2978641.0;3052480.0;2897999.0;3318412.0;3115730.0;2946673.0;2990313.0;2999289.0;2881142.0;2811347.0;2778283.0;2794568.0;2860031.0;2897953.0;2978145.0;3027316.0;3124167.0;90.167;90.794;95.317;95.637;99.312;101.773;96.623;110.64;103.882;98.246;99.701;100.0;96.061;93.734;92.631;93.174;95.357;96.621;99.295;100.934;104.164;90.167;90.794;95.317;95.637;99.312;101.773;96.623;110.64;103.882;98.246;99.701;100.0;96.061;93.734;92.631;93.174;95.357;96.621;99.295;100.934;104.164
28077;Lawrence County;Mississippi;291574.0;284749.0;308913.0;354710.0;342028.0;326418.0;311054.0;311070.0;321718.0;332232.0;295107.0;338447.0;353133.0;353845.0;365925.0;325740.0;335106.0;344769.0;315450.0;306438.0;310716.0;86.151;84.134;91.274;104.805;101.058;96.446;91.906;91.911;95.057;98.164;87.194;100.0;104.339;104.549;108.119;96.245;99.013;101.868;93.205;90.542;91.806;86.151;84.134;91.274;104.805;101.058;96.446;91.906;91.911;95.057;98.164;87.194;100.0;104.339;104.549;108.119;96.245;99.013;101.868;93.205;90.542;91.806
28079;Leake County;Mississippi;455278.0;455090.0;446165.0;494911.0;474775.0;457887.0;414414.0;503513.0;675414.0;604710.0;476163.0;410316.0;456827.0;515549.0;540145.0;511005.0;549495.0;573769.0;577759.0;511138.0;606642.0;110.958;110.912;108.737;120.617;115.71;111.594;100.999;122.714;164.608;147.377;116.048;100.0;111.335;125.647;131.641;124.539;133.92;139.836;140.808;124.572;147.847;110.958;110.912;108.737;120.617;115.71;111.594;100.999;122.714;164.608;147.377;116.048;100.0;111.335;125.647;131.641;124.539;133.92;139.836;140.808;124.572;147.847
28081;Lee County;Mississippi;3873329.0;3963159.0;4012254.0;4086455.0;4028868.0;3908151.0;3832573.0;4004724.0;3770382.0;3978152.0;4140816.0;4243210.0;4258561.0;4154642.0;4384473.0;4364248.0;4417686.0;4383154.0;4481884.0;4321935.0;4588900.0;91.283;93.4;94.557;96.306;94.949;92.104;90.323;94.38;88.857;93.753;97.587;100.0;100.362;97.913;103.329;102.853;104.112;103.298;105.625;101.855;108.147;91.283;93.4;94.557;96.306;94.949;92.104;90.323;94.38;88.857;93.753;97.587;100.0;100.362;97.913;103.329;102.853;104.112;103.298;105.625;101.855;108.147
28083;Leflore County;Mississippi;1082465.0;1081911.0;1136970.0;1162922.0;1171587.0;1230890.0;1248055.0;1171691.0;1057779.0;1093184.0;1121183.0;1087032.0;1111450.0;1031844.0;1038857.0;1035558.0;1058312.0;1034507.0;1054871.0;1076416.0;1117463.0;99.58;99.529;104.594;106.981;107.779;113.234;114.813;107.788;97.309;100.566;103.142;100.0;102.246;94.923;95.568;95.265;97.358;95.168;97.041;99.023;102.799;99.58;99.529;104.594;106.981;107.779;113.234;114.813;107.788;97.309;100.566;103.142;100.0;102.246;94.923;95.568;95.265;97.358;95.168;97.041;99.023;102.799
28085;Lincoln County;Mississippi;937661.0;936580.0;948738.0;924048.0;934945.0;953316.0;896474.0;924761.0;907235.0;929581.0;957722.0;1038987.0;1045212.0;1027920.0;980058.0;1011595.0;1075531.0;1073505.0;1047676.0;1050686.0;1085466.0;90.248;90.144;91.314;88.937;89.986;91.754;86.284;89.006;87.319;89.47;92.178;100.0;100.599;98.935;94.328;97.364;103.517;103.322;100.836;101.126;104.474;90.248;90.144;91.314;88.937;89.986;91.754;86.284;89.006;87.319;89.47;92.178;100.0;100.599;98.935;94.328;97.364;103.517;103.322;100.836;101.126;104.474
28087;Lowndes County;Mississippi;2112385.0;2048180.0;2076370.0;2078482.0;2126867.0;2270108.0;2412455.0;2424331.0;2414394.0;2476052.0;2609033.0;2752629.0;2711247.0;2508219.0;2460868.0;2604800.0;2584832.0;2555720.0;2669854.0;2688644.0;2657919.0;76.741;74.408;75.432;75.509;77.267;82.471;87.642;88.073;87.712;89.952;94.783;100.0;98.497;91.121;89.401;94.63;93.904;92.847;96.993;97.675;96.559;76.741;74.408;75.432;75.509;77.267;82.471;87.642;88.073;87.712;89.952;94.783;100.0;98.497;91.121;89.401;94.63;93.904;92.847;96.993;97.675;96.559
28089;Madison County;Mississippi;2599820.0;2760950.0;3343592.0;3726242.0;4035689.0;4234613.0;4039754.0;4056009.0;3753397.0;4187105.0;4547858.0;4771922.0;5168956.0;5440470.0;5550949.0;5575239.0;5636200.0;5677149.0;5708562.0;5706886.0;6305185.0;54.482;57.858;70.068;78.087;84.572;88.74;84.657;84.997;78.656;87.745;95.305;100.0;108.32;114.01;116.325;116.834;118.112;118.97;119.628;119.593;132.131;54.482;57.858;70.068;78.087;84.572;88.74;84.657;84.997;78.656;87.745;95.305;100.0;108.32;114.01;116.325;116.834;118.112;118.97;119.628;119.593;132.131
28091;Marion County;Mississippi;520873.0;528770.0;542682.0;573958.0;571465.0;583349.0;563511.0;625274.0;643035.0;651010.0;610431.0;644404.0;693581.0;676763.0;688381.0;706281.0;761945.0;823047.0;801170.0;761177.0;791651.0;80.83;82.056;84.214;89.068;88.681;90.525;87.447;97.031;99.788;101.025;94.728;100.0;107.631;105.022;106.824;109.602;118.24;127.722;124.327;118.121;122.85;80.83;82.056;84.214;89.068;88.681;90.525;87.447;97.031;99.788;101.025;94.728;100.0;107.631;105.022;106.824;109.602;118.24;127.722;124.327;118.121;122.85
28093;Marshall County;Mississippi;479506.0;484611.0;493349.0;512665.0;540738.0;526452.0;468154.0;501166.0;492238.0;525418.0;522581.0;517306.0;530371.0;512194.0;553535.0;536324.0;563106.0;591234.0;625439.0;687511.0;716922.0;92.693;93.68;95.369;99.103;104.53;101.768;90.499;96.88;95.154;101.568;101.02;100.0;102.526;99.012;107.003;103.676;108.854;114.291;120.903;132.902;138.588;92.693;93.68;95.369;99.103;104.53;101.768;90.499;96.88;95.154;101.568;101.02;100.0;102.526;99.012;107.003;103.676;108.854;114.291;120.903;132.902;138.588
28095;Monroe County;Mississippi;945823.0;962652.0;988660.0;1001113.0;990393.0;990320.0;932246.0;875192.0;883748.0;879551.0;912652.0;910983.0;945403.0;947952.0;899231.0;900685.0;924599.0;916277.0;831520.0;824976.0;863238.0;103.824;105.672;108.527;109.894;108.717;108.709;102.334;96.071;97.01;96.55;100.183;100.0;103.778;104.058;98.71;98.87;101.495;100.581;91.277;90.559;94.759;103.824;105.672;108.527;109.894;108.717;108.709;102.334;96.071;97.01;96.55;100.183;100.0;103.778;104.058;98.71;98.87;101.495;100.581;91.277;90.559;94.759
28097;Montgomery County;Mississippi;194934.0;189864.0;196526.0;199875.0;201942.0;194539.0;172493.0;181739.0;181422.0;191043.0;210689.0;187813.0;195291.0;185863.0;184436.0;186721.0;180631.0;171023.0;168381.0;177202.0;173348.0;103.791;101.092;104.639;106.422;107.523;103.581;91.843;96.766;96.597;101.72;112.18;100.0;103.981;98.961;98.202;99.419;96.176;91.06;89.653;94.35;92.298;103.791;101.092;104.639;106.422;107.523;103.581;91.843;96.766;96.597;101.72;112.18;100.0;103.981;98.961;98.202;99.419;96.176;91.06;89.653;94.35;92.298
28099;Neshoba County;Mississippi;959609.0;1007982.0;1020251.0;1051031.0;1068375.0;1007441.0;933155.0;1022275.0;996760.0;1021642.0;950760.0;990986.0;949419.0;955441.0;930212.0;932926.0;963900.0;959407.0;965793.0;893329.0;967719.0;96.834;101.715;102.953;106.059;107.809;101.66;94.164;103.157;100.583;103.093;95.941;100.0;95.805;96.413;93.867;94.141;97.267;96.813;97.458;90.145;97.652;96.834;101.715;102.953;106.059;107.809;101.66;94.164;103.157;100.583;103.093;95.941;100.0;95.805;96.413;93.867;94.141;97.267;96.813;97.458;90.145;97.652
28101;Newton County;Mississippi;402117.0;400412.0;406851.0;445116.0;445962.0;419213.0;439430.0;555936.0;691079.0;486510.0;457949.0;451688.0;460233.0;480971.0;493855.0;478396.0;474336.0;482473.0;470463.0;463768.0;483316.0;89.025;88.648;90.073;98.545;98.732;92.81;97.286;123.08;152.999;107.709;101.386;100.0;101.892;106.483;109.335;105.913;105.014;106.816;104.157;102.675;107.002;89.025;88.648;90.073;98.545;98.732;92.81;97.286;123.08;152.999;107.709;101.386;100.0;101.892;106.483;109.335;105.913;105.014;106.816;104.157;102.675;107.002
28103;Noxubee County;Mississippi;260768.0;260384.0;264349.0;276927.0;268037.0;271671.0;246237.0;242686.0;235770.0;246317.0;239058.0;227582.0;263986.0;209638.0;207591.0;221403.0;220427.0;202986.0;210206.0;215973.0;226765.0;114.582;114.413;116.155;121.682;117.776;119.373;108.197;106.637;103.598;108.232;105.043;100.0;115.996;92.115;91.216;97.285;96.856;89.193;92.365;94.899;99.641;114.582;114.413;116.155;121.682;117.776;119.373;108.197;106.637;103.598;108.232;105.043;100.0;115.996;92.115;91.216;97.285;96.856;89.193;92.365;94.899;99.641
28105;Oktibbeha County;Mississippi;1220453.0;1247773.0;1229032.0;1253958.0;1335948.0;1369272.0;1376087.0;1448724.0;1453244.0;1432764.0;1464799.0;1465504.0;1483505.0;1478082.0;1466509.0;1562801.0;1552350.0;1567222.0;1569629.0;1586043.0;1602624.0;83.279;85.143;83.864;85.565;91.16;93.433;93.899;98.855;99.163;97.766;99.952;100.0;101.228;100.858;100.069;106.639;105.926;106.941;107.105;108.225;109.357;83.279;85.143;83.864;85.565;91.16;93.433;93.899;98.855;99.163;97.766;99.952;100.0;101.228;100.858;100.069;106.639;105.926;106.941;107.105;108.225;109.357
28107;Panola County;Mississippi;847429.0;818501.0;874496.0;873776.0;913213.0;956239.0;934867.0;969419.0;970639.0;998954.0;1049581.0;1105601.0;1053092.0;995372.0;1024328.0;1036161.0;1009145.0;987627.0;999447.0;968734.0;938830.0;76.649;74.032;79.097;79.032;82.599;86.49;84.557;87.683;87.793;90.354;94.933;100.0;95.251;90.03;92.649;93.719;91.276;89.329;90.399;87.621;84.916;76.649;74.032;79.097;79.032;82.599;86.49;84.557;87.683;87.793;90.354;94.933;100.0;95.251;90.03;92.649;93.719;91.276;89.329;90.399;87.621;84.916
28109;Pearl River County;Mississippi;828735.0;868814.0;948628.0;938579.0;1084621.0;1130899.0;1010505.0;1272096.0;1212714.0;1053031.0;1056224.0;1049364.0;926256.0;908408.0;900681.0;901382.0;913486.0;944450.0;1000808.0;996054.0;1019998.0;78.975;82.794;90.4;89.443;103.36;107.77;96.297;121.225;115.567;100.349;100.654;100.0;88.268;86.567;85.831;85.898;87.051;90.002;95.373;94.92;97.202;78.975;82.794;90.4;89.443;103.36;107.77;96.297;121.225;115.567;100.349;100.654;100.0;88.268;86.567;85.831;85.898;87.051;90.002;95.373;94.92;97.202
28111;Perry County;Mississippi;232612.0;241473.0;267978.0;318350.0;302759.0;304111.0;269976.0;254389.0;273947.0;284391.0;295591.0;285741.0;285127.0;271558.0;271524.0;275820.0;274250.0;278772.0;266228.0;276510.0;278203.0;81.407;84.508;93.784;111.412;105.956;106.429;94.483;89.028;95.873;99.528;103.447;100.0;99.785;95.036;95.025;96.528;95.978;97.561;93.171;96.769;97.362;81.407;84.508;93.784;111.412;105.956;106.429;94.483;89.028;95.873;99.528;103.447;100.0;99.785;95.036;95.025;96.528;95.978;97.561;93.171;96.769;97.362
28113;Pike County;Mississippi;1010421.0;1015642.0;1042026.0;1075020.0;1095187.0;1164550.0;1110173.0;1171650.0;1094335.0;1088622.0;1068125.0;1115929.0;1135201.0;1121715.0;1111294.0;1086649.0;1063107.0;1017123.0;1013341.0;1002007.0;1014420.0;90.545;91.013;93.377;96.334;98.141;104.357;99.484;104.993;98.065;97.553;95.716;100.0;101.727;100.518;99.585;97.376;95.267;91.146;90.807;89.791;90.904;90.545;91.013;93.377;96.334;98.141;104.357;99.484;104.993;98.065;97.553;95.716;100.0;101.727;100.518;99.585;97.376;95.267;91.146;90.807;89.791;90.904
